user_id,follows_subject
-2147483648,1017280993
467723007,1017280993
-2147483648,1017280993
-2147483648,1017280993
54089343,1017280993
622039507,1017280993
-2147483648,1017280993
-2147483648,1017280993
125042858,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1188935737,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
339984356,1017280993
551146761,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
199030239,1017280993
-2147483648,1017280993
-2147483648,1017280993
326041216,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
329038377,1017280993
-2147483648,1017280993
252316159,1017280993
-2147483648,1017280993
-2147483648,1017280993
99464468,1017280993
-2147483648,1017280993
454127166,1017280993
-2147483648,1017280993
-2147483648,1017280993
212693823,1017280993
182493733,1017280993
1832857620,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
111083793,1017280993
-2147483648,1017280993
-2147483648,1017280993
63749185,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
637040554,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
343167365,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
563271921,1017280993
-2147483648,1017280993
464949806,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
296414754,1017280993
1094725592,1017280993
910552531,1017280993
1120367713,1017280993
-2147483648,1017280993
326813178,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
525587298,1017280993
21752266,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
358109443,1017280993
-2147483648,1017280993
1018712322,1017280993
53485777,1017280993
229663777,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1631006401,1017280993
793494066,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
860200554,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
267368133,1017280993
-2147483648,1017280993
-2147483648,1017280993
324785029,1017280993
-2147483648,1017280993
24493104,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1459898184,1017280993
185966925,1017280993
20677726,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
247860029,1017280993
1362697291,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
939082932,1017280993
-2147483648,1017280993
-2147483648,1017280993
207255961,1017280993
72084732,1017280993
-2147483648,1017280993
461354689,1017280993
248412348,1017280993
40868847,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
330317386,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
707721223,1017280993
-2147483648,1017280993
15143559,1017280993
85452540,1017280993
-2147483648,1017280993
-2147483648,1017280993
160713251,1017280993
27529392,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
588989607,1017280993
217023496,1017280993
98494313,1017280993
224820157,1017280993
-2147483648,1017280993
82669505,1017280993
-2147483648,1017280993
21473120,1017280993
444739484,1017280993
-2147483648,1017280993
798877956,1017280993
330671747,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
53749907,1017280993
-2147483648,1017280993
235133746,1017280993
1190372713,1017280993
-2147483648,1017280993
66106109,1017280993
-2147483648,1017280993
894779724,1017280993
184072807,1017280993
719923712,1017280993
-2147483648,1017280993
362692995,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1082673140,1017280993
1577124685,1017280993
-2147483648,1017280993
-2147483648,1017280993
72054838,1017280993
160136220,1017280993
69096186,1017280993
1507941540,1017280993
149161177,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
58936052,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
482483399,1017280993
337916635,1017280993
-2147483648,1017280993
-2147483648,1017280993
188816934,1017280993
-2147483648,1017280993
-2147483648,1017280993
1424290494,1017280993
-2147483648,1017280993
321593191,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
121860074,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
892653883,1017280993
-2147483648,1017280993
17186819,1017280993
-2147483648,1017280993
379991161,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
189809774,1017280993
152357709,1017280993
432527942,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
338356179,1017280993
173173022,1017280993
-2147483648,1017280993
406460721,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
238102795,1017280993
1173294313,1017280993
-2147483648,1017280993
193510979,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
19440918,1017280993
-2147483648,1017280993
-2147483648,1017280993
513700154,1017280993
-2147483648,1017280993
328638360,1017280993
121373404,1017280993
46500955,1017280993
209130247,1017280993
1115352421,1017280993
-2147483648,1017280993
389787057,1017280993
-2147483648,1017280993
385617282,1017280993
1452829627,1017280993
1045247803,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
18060413,1017280993
227531271,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
450805743,1017280993
302665492,1017280993
-2147483648,1017280993
890005525,1017280993
-2147483648,1017280993
20782776,1017280993
-2147483648,1017280993
-2147483648,1017280993
636958998,1017280993
-2147483648,1017280993
219622761,1017280993
799930057,1017280993
-2147483648,1017280993
484531304,1017280993
276276970,1017280993
-2147483648,1017280993
-2147483648,1017280993
50598105,1017280993
-2147483648,1017280993
310995043,1017280993
-2147483648,1017280993
-2147483648,1017280993
303998501,1017280993
-2147483648,1017280993
167806566,1017280993
-2147483648,1017280993
149518328,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
250667962,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
608243415,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
182519198,1017280993
-2147483648,1017280993
174784596,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
617110640,1017280993
59529053,1017280993
1004912726,1017280993
-2147483648,1017280993
-2147483648,1017280993
162383831,1017280993
568746638,1017280993
-2147483648,1017280993
302677313,1017280993
-2147483648,1017280993
822194678,1017280993
-2147483648,1017280993
-2147483648,1017280993
97713882,1017280993
-2147483648,1017280993
1576084903,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
49776995,1017280993
14682781,1017280993
-2147483648,1017280993
1417686276,1017280993
-2147483648,1017280993
39667783,1017280993
1355422003,1017280993
-2147483648,1017280993
591367414,1017280993
-2147483648,1017280993
87844849,1017280993
145178668,1017280993
-2147483648,1017280993
-2147483648,1017280993
564502549,1017280993
553967769,1017280993
-2147483648,1017280993
297429813,1017280993
-2147483648,1017280993
1647096798,1017280993
-2147483648,1017280993
-2147483648,1017280993
19482452,1017280993
238276242,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
901246141,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
128633483,1017280993
250574553,1017280993
550222026,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1024305073,1017280993
-2147483648,1017280993
22520782,1017280993
-2147483648,1017280993
1112122460,1017280993
315939242,1017280993
1558127462,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
14317456,1017280993
-2147483648,1017280993
17665641,1017280993
1649871354,1017280993
-2147483648,1017280993
-2147483648,1017280993
1565226116,1017280993
-2147483648,1017280993
1011375150,1017280993
83748727,1017280993
-2147483648,1017280993
300395529,1017280993
-2147483648,1017280993
-2147483648,1017280993
1603761084,1017280993
496380390,1017280993
-2147483648,1017280993
550860550,1017280993
253006974,1017280993
833705138,1017280993
599451534,1017280993
-2147483648,1017280993
228744343,1017280993
-2147483648,1017280993
350393215,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
317071228,1017280993
-2147483648,1017280993
-2147483648,1017280993
328730203,1017280993
265637070,1017280993
-2147483648,1017280993
201109966,1017280993
226727042,1017280993
-2147483648,1017280993
1705081218,1017280993
-2147483648,1017280993
-2147483648,1017280993
735681193,1017280993
-2147483648,1017280993
306214253,1017280993
-2147483648,1017280993
-2147483648,1017280993
546927075,1017280993
-2147483648,1017280993
542822673,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
188556655,1017280993
-2147483648,1017280993
410825331,1017280993
307009991,1017280993
191632388,1017280993
-2147483648,1017280993
-2147483648,1017280993
938694278,1017280993
-2147483648,1017280993
18163664,1017280993
47643525,1017280993
-2147483648,1017280993
-2147483648,1017280993
1590920106,1017280993
-2147483648,1017280993
21364792,1017280993
357213098,1017280993
-2147483648,1017280993
-2147483648,1017280993
1321086265,1017280993
539031194,1017280993
-2147483648,1017280993
1026539424,1017280993
-2147483648,1017280993
350760967,1017280993
295273570,1017280993
1447003074,1017280993
-2147483648,1017280993
601235195,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1733419650,1017280993
1001250818,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
603016683,1017280993
-2147483648,1017280993
53370618,1017280993
-2147483648,1017280993
142732360,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
85132195,1017280993
-2147483648,1017280993
89048493,1017280993
1854971972,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
315226432,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
187626904,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
267692334,1017280993
-2147483648,1017280993
328414096,1017280993
1050380593,1017280993
-2147483648,1017280993
378659627,1017280993
1668385272,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
296362917,1017280993
-2147483648,1017280993
-2147483648,1017280993
1646168126,1017280993
-2147483648,1017280993
413962762,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
197713680,1017280993
-2147483648,1017280993
-2147483648,1017280993
422457892,1017280993
-2147483648,1017280993
853166456,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1623730046,1017280993
-2147483648,1017280993
-2147483648,1017280993
1179008515,1017280993
474834976,1017280993
-2147483648,1017280993
-2147483648,1017280993
26056507,1017280993
-2147483648,1017280993
-2147483648,1017280993
28362975,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
717490928,1017280993
-2147483648,1017280993
-2147483648,1017280993
713343447,1017280993
17798031,1017280993
-2147483648,1017280993
75451399,1017280993
-2147483648,1017280993
1968394603,1017280993
164242701,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
352213717,1017280993
269968125,1017280993
-2147483648,1017280993
242456419,1017280993
363295272,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
571653264,1017280993
46688887,1017280993
-2147483648,1017280993
-2147483648,1017280993
101890724,1017280993
178201123,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
426171392,1017280993
383486561,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
64546743,1017280993
-2147483648,1017280993
-2147483648,1017280993
1933862005,1017280993
-2147483648,1017280993
-2147483648,1017280993
274458180,1017280993
422175110,1017280993
-2147483648,1017280993
371731457,1017280993
19104197,1017280993
96910944,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1734617928,1017280993
-2147483648,1017280993
1458041174,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
298946566,1017280993
782631620,1017280993
-2147483648,1017280993
-2147483648,1017280993
379369053,1017280993
1678197338,1017280993
442707751,1017280993
-2147483648,1017280993
524193670,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
21559842,1017280993
287843201,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
803085470,1017280993
1921383883,1017280993
-2147483648,1017280993
-2147483648,1017280993
930518012,1017280993
139003320,1017280993
136988071,1017280993
307937716,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1538099738,1017280993
458405965,1017280993
157772314,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
39122530,1017280993
375523413,1017280993
291143715,1017280993
-2147483648,1017280993
-2147483648,1017280993
633755734,1017280993
1242229584,1017280993
-2147483648,1017280993
-2147483648,1017280993
1686105852,1017280993
-2147483648,1017280993
1913706445,1017280993
-2147483648,1017280993
889377884,1017280993
-2147483648,1017280993
778992878,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1713757554,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
271633048,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
131326812,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
979454208,1017280993
224645562,1017280993
-2147483648,1017280993
1556027510,1017280993
-2147483648,1017280993
79514922,1017280993
256509669,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
63758416,1017280993
-2147483648,1017280993
-2147483648,1017280993
273095338,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
488629937,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
600326399,1017280993
-2147483648,1017280993
-2147483648,1017280993
20165369,1017280993
-2147483648,1017280993
33941447,1017280993
-2147483648,1017280993
279432768,1017280993
-2147483648,1017280993
188877629,1017280993
-2147483648,1017280993
50228468,1017280993
-2147483648,1017280993
349628949,1017280993
-2147483648,1017280993
409968023,1017280993
554743338,1017280993
1643108947,1017280993
26720608,1017280993
303430930,1017280993
-2147483648,1017280993
-2147483648,1017280993
973679539,1017280993
-2147483648,1017280993
893087113,1017280993
493835892,1017280993
-2147483648,1017280993
433470313,1017280993
254255831,1017280993
1028335172,1017280993
214553524,1017280993
-2147483648,1017280993
326452668,1017280993
-2147483648,1017280993
158439096,1017280993
1450389168,1017280993
-2147483648,1017280993
20501362,1017280993
21470631,1017280993
-2147483648,1017280993
312266542,1017280993
57678929,1017280993
220924957,1017280993
-2147483648,1017280993
1013805313,1017280993
-2147483648,1017280993
20777927,1017280993
1858303333,1017280993
-2147483648,1017280993
28096877,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
580264431,1017280993
-2147483648,1017280993
74743478,1017280993
263627965,1017280993
-2147483648,1017280993
1260399493,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
856640904,1017280993
288699560,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
460107231,1017280993
565569020,1017280993
-2147483648,1017280993
103207430,1017280993
14586705,1017280993
800214170,1017280993
-2147483648,1017280993
216136868,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
214557666,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
821837413,1017280993
-2147483648,1017280993
-2147483648,1017280993
461231528,1017280993
-2147483648,1017280993
878634452,1017280993
964294273,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
250844834,1017280993
-2147483648,1017280993
558047931,1017280993
33160996,1017280993
706695020,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
14129095,1017280993
-2147483648,1017280993
415808169,1017280993
260837263,1017280993
233000889,1017280993
27522258,1017280993
26213522,1017280993
1892794915,1017280993
-2147483648,1017280993
-2147483648,1017280993
591630695,1017280993
-2147483648,1017280993
450206851,1017280993
218463794,1017280993
17471760,1017280993
-2147483648,1017280993
198265651,1017280993
371263993,1017280993
563700856,1017280993
-2147483648,1017280993
743901649,1017280993
-2147483648,1017280993
149241602,1017280993
257443316,1017280993
-2147483648,1017280993
30455478,1017280993
461107353,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
243561193,1017280993
131297234,1017280993
872777240,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1176508454,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1438007443,1017280993
-2147483648,1017280993
722116567,1017280993
1480727611,1017280993
-2147483648,1017280993
281519746,1017280993
-2147483648,1017280993
-2147483648,1017280993
408915086,1017280993
33059689,1017280993
443959877,1017280993
-2147483648,1017280993
865007114,1017280993
42935935,1017280993
492149339,1017280993
259486905,1017280993
718891502,1017280993
-2147483648,1017280993
241979456,1017280993
-2147483648,1017280993
196962513,1017280993
-2147483648,1017280993
-2147483648,1017280993
923961631,1017280993
706242049,1017280993
-2147483648,1017280993
300591433,1017280993
-2147483648,1017280993
43374950,1017280993
-2147483648,1017280993
994449006,1017280993
1039272374,1017280993
-2147483648,1017280993
-2147483648,1017280993
201647882,1017280993
46232880,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
605368619,1017280993
949634754,1017280993
202556405,1017280993
-2147483648,1017280993
-2147483648,1017280993
37494508,1017280993
-2147483648,1017280993
-2147483648,1017280993
32423470,1017280993
430038605,1017280993
-2147483648,1017280993
28997321,1017280993
283991752,1017280993
564200318,1017280993
-2147483648,1017280993
1911659515,1017280993
352612563,1017280993
-2147483648,1017280993
-2147483648,1017280993
1006506692,1017280993
-2147483648,1017280993
-2147483648,1017280993
299108674,1017280993
-2147483648,1017280993
436629050,1017280993
-2147483648,1017280993
-2147483648,1017280993
186616934,1017280993
-2147483648,1017280993
-2147483648,1017280993
1498224577,1017280993
388730447,1017280993
456989891,1017280993
396875714,1017280993
-2147483648,1017280993
295783727,1017280993
44907564,1017280993
-2147483648,1017280993
-2147483648,1017280993
783240408,1017280993
34073,1017280993
155889805,1017280993
266711348,1017280993
-2147483648,1017280993
16742378,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
944439835,1017280993
-2147483648,1017280993
618190115,1017280993
212432330,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
82216943,1017280993
476071173,1017280993
-2147483648,1017280993
524220275,1017280993
-2147483648,1017280993
1063538216,1017280993
-2147483648,1017280993
-2147483648,1017280993
60693132,1017280993
-2147483648,1017280993
1721677015,1017280993
75529065,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
35520534,1017280993
20994278,1017280993
34943795,1017280993
728007211,1017280993
636246655,1017280993
-2147483648,1017280993
85050516,1017280993
194339133,1017280993
-2147483648,1017280993
308586058,1017280993
508707905,1017280993
134737406,1017280993
-2147483648,1017280993
351598769,1017280993
-2147483648,1017280993
48378139,1017280993
825685166,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
370945980,1017280993
48327860,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
26466099,1017280993
389675328,1017280993
283177261,1017280993
1069493966,1017280993
-2147483648,1017280993
303342400,1017280993
1120474406,1017280993
-2147483648,1017280993
-2147483648,1017280993
44470739,1017280993
-2147483648,1017280993
982718179,1017280993
237587916,1017280993
1905696696,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
257384955,1017280993
1230318583,1017280993
583168614,1017280993
-2147483648,1017280993
170268042,1017280993
-2147483648,1017280993
448074583,1017280993
47358934,1017280993
-2147483648,1017280993
265478136,1017280993
-2147483648,1017280993
1028240706,1017280993
569499210,1017280993
340961842,1017280993
1531451594,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
454445204,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
137778003,1017280993
-2147483648,1017280993
212231989,1017280993
81875055,1017280993
1014181298,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1679161286,1017280993
309881653,1017280993
-2147483648,1017280993
473202038,1017280993
50800144,1017280993
1373077646,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
34994684,1017280993
-2147483648,1017280993
540989026,1017280993
-2147483648,1017280993
-2147483648,1017280993
1454516204,1017280993
188447949,1017280993
-2147483648,1017280993
356387171,1017280993
-2147483648,1017280993
71280219,1017280993
223413125,1017280993
296243095,1017280993
881181396,1017280993
344792812,1017280993
166229424,1017280993
18519553,1017280993
-2147483648,1017280993
179722715,1017280993
78034204,1017280993
-2147483648,1017280993
49660098,1017280993
-2147483648,1017280993
18745609,1017280993
82741569,1017280993
65423819,1017280993
-2147483648,1017280993
-2147483648,1017280993
761937818,1017280993
213021583,1017280993
145200095,1017280993
1673463918,1017280993
1066685449,1017280993
47431837,1017280993
-2147483648,1017280993
1573746954,1017280993
-2147483648,1017280993
-2147483648,1017280993
15243008,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
157100521,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
245313128,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
17707715,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
391615083,1017280993
925198759,1017280993
-2147483648,1017280993
148893653,1017280993
-2147483648,1017280993
289986478,1017280993
482254296,1017280993
-2147483648,1017280993
14745197,1017280993
27309851,1017280993
292860468,1017280993
-2147483648,1017280993
-2147483648,1017280993
16219846,1017280993
19438573,1017280993
589810515,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
615917848,1017280993
-2147483648,1017280993
182818643,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
392652403,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1196951820,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
1006343228,1017280993
-2147483648,1017280993
63492383,1017280993
185232532,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
49149427,1017280993
-2147483648,1017280993
583130174,1017280993
-2147483648,1017280993
-2147483648,1017280993
1611179636,1017280993
-2147483648,1017280993
94883856,1017280993
-2147483648,1017280993
63277549,1017280993
-2147483648,1017280993
523373870,1017280993
-2147483648,1017280993
397293533,1017280993
169143800,1017280993
-2147483648,1017280993
14941706,1017280993
20066129,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
-2147483648,1017280993
494128257,1017280993
-2147483648,1017280993
-2147483648,1017280993
20511771,1017280993
1855424106,1017280993
216327829,1017280993
478560228,1017280993
